"regulatoryGene" "targetGene" "weight"
"Agpat5" "Itga10" 0.440416566999604
"Agpat5" "Ttll8" 0.440395829289184
"Aldoc" "Sgip1" 0.440380818367874
"Aldoc" "Tmem154" 0.44035763647326
"Agpat5" "Adam2" 0.440355146786075
"Agpat5" "Atp13a3" 0.440341526965448
"Agpat5" "Fam53b" 0.440334712968674
"Agpat5" "Nelfe" 0.440328993956799
"Aldoc" "Gm12869" 0.440323927354917
"Agpat5" "Mfsd10" 0.440320354511048
"Agpat5" "Rpl6" 0.440311884963997
"Aldoc" "Gm19684" 0.440304822040006
"Aldoc" "Gm9761" 0.440300031763937
"Aldoc" "Akr1c6" 0.44029578512015
"Agpat5" "Zmynd12" 0.440293844893562
"Agpat5" "Phf14" 0.440287261062167
"Agpat5" "Gm12741" 0.440285688061166
"Agpat5" "Lsm2" 0.440258829646582
"Agpat5" "Pcnxl2" 0.440258575083217
"Agpat5" "Tmub2" 0.440257397871283
"Aldoc" "Gm26624" 0.44025712779261
"Agpat5" "Thumpd2" 0.440251550490078
"Aldoc" "Gm7290" 0.440244951250529
"Aldoc" "Trpv2" 0.440236518094569
"Aldoc" "Sdad1" 0.4402343119228
"Aldoc" "Cd164l2" 0.44023233078916
"Aldoc" "X5.Sep" 0.440232020670746
"Agpat5" "Csmd2" 0.440231071695082
"Agpat5" "Inppl1" 0.440223581165393
"Agpat5" "Fam76b" 0.440221450057682
"Agpat5" "Gm7325" 0.440219391798483
"Agpat5" "Gm10171" 0.440218874242638
"Agpat5" "Map2k3" 0.440218193070768
"Aldoc" "Gm12734" 0.44021675179498
"Aldoc" "Gm14416" 0.44021186032548
"Aldoc" "Oaf" 0.440185436554021
"Agpat5" "Acox1" 0.440171182730363
"Aldoc" "Dgcr6" 0.440148645505457
"Aldoc" "Lxn" 0.440146626520699
"Agpat5" "Atp2b2" 0.440144969080373
"Agpat5" "Tepp" 0.440136737617573
"Agpat5" "Trim15" 0.440136205641177
"Aldoc" "Zfp692" 0.440131379879787
"Aldoc" "Nol11" 0.440130931226672
"Aldoc" "Ift46" 0.440130623622043
"Aldoc" "Kcnk3" 0.44012597930201
"Agpat5" "L1td1" 0.440121177400016
"Aldoc" "Mup1" 0.440116606512647
"Agpat5" "Serpina10" 0.440110643993757
"Agpat5" "Gm16305" 0.440093438004967
"Aldoc" "A230083N12Rik" 0.440078706107643
"Agpat5" "X1700010I14Rik" 0.440073266972754
"Agpat5" "Gm15549" 0.4400624003459
"Aldoc" "Igkv9.120" 0.440052710914476
"Agpat5" "Smim19" 0.440048334649474
"Aldoc" "Arhgef4" 0.440048232134961
"Agpat5" "Dusp3" 0.440046784695175
"Aldoc" "Rtp4" 0.440046725621874
"Agpat5" "Cdca7" 0.440045345347392
"Aldoc" "Maneal" 0.440036386306949
"Aldoc" "Gm9378" 0.440033691676867
"Agpat5" "Vamp8" 0.440032348210549
"Aldoc" "Slc25a21" 0.440021221486466
"Agpat5" "Zmym5" 0.44002002622172
"Aldoc" "Thbs1" 0.440018945512828
"Aldoc" "Retnla" 0.440009896231148
"Aldoc" "Hand2" 0.439992591746369
"Aldoc" "Chmp2b" 0.439992501363534
"Aldoc" "Nfkb1" 0.439992495181682
"Aldoc" "Cercam" 0.439988789765383
"Agpat5" "Zfp108" 0.439986832804045
"Agpat5" "Rnf2" 0.439986220685652
"Agpat5" "C1ql1" 0.439980122225839
"Agpat5" "Shprh" 0.439977954820995
"Agpat5" "Gm13069" 0.439974030403266
"Agpat5" "Tacc1" 0.439973795535314
"Agpat5" "Gm5499" 0.439965001328827
"Agpat5" "Echdc2" 0.439964327085977
"Agpat5" "Arrdc4" 0.439961367547798
"Aldoc" "Capn11" 0.439960568072816
"Agpat5" "Tgfbr3" 0.439959515132758
"Agpat5" "X4930481B07Rik" 0.43995846390169
"Aldoc" "Gm22866" 0.439957174397236
"Aldoc" "Mocs2" 0.439955528946438
"Aldoc" "X5033426O07Rik" 0.439933241796337
"Aldoc" "Lamtor3" 0.439931348093887
"Aldoc" "Ypel1" 0.439926036624512
"Aldoc" "Ms4a8a" 0.439925275025827
"Agpat5" "Sssca1" 0.439921607554897
"Agpat5" "Pomc" 0.439902499999886
"Aldoc" "Gm10177" 0.439897055529848
"Agpat5" "Pdpr" 0.439889645299539
"Agpat5" "Spsb1" 0.439886100360049
"Aldoc" "Tor3a" 0.43987442837361
"Aldoc" "Gm26589" 0.439870080625878
"Aldoc" "Phf11d" 0.439868728401845
"Agpat5" "Hist1h4m" 0.439861974933955
"Aldoc" "Lrpap1" 0.439857147559389
"Agpat5" "Gm4654" 0.439856010917504
"Aldoc" "Mup18" 0.439852702094341
"Aldoc" "Frem1" 0.439847261228181
"Aldoc" "Vps41" 0.439846094265781
"Agpat5" "Psg29" 0.439840205945592
"Aldoc" "Pja2" 0.439834343030769
"Agpat5" "X5033423K11Rik" 0.439833116671458
"Aldoc" "BC039771" 0.439832828629457
"Aldoc" "Wdr44" 0.439821333345769
"Agpat5" "Slc30a1" 0.439820446176332
"Agpat5" "Fbxo39" 0.439818655103096
"Aldoc" "Susd3" 0.43981511013535
"Agpat5" "Sycp2l" 0.439810677049386
"Aldoc" "Timp2" 0.439803532876481
"Aldoc" "Rab2a" 0.439800883098482
"Aldoc" "Trpm1" 0.439800358423436
"Aldoc" "Slc5a5" 0.439790416182293
"Aldoc" "Mrpl12" 0.439787395310036
"Aldoc" "Mup9" 0.439781346444784
"Aldoc" "Cyp21a2.ps" 0.439779562048903
"Agpat5" "Gm10600" 0.439768331889411
"Agpat5" "Gm15730" 0.43976595142502
"Agpat5" "B230216G23Rik" 0.439762469432131
"Agpat5" "Gm13910" 0.439759243336589
"Aldoc" "A330050B17Rik" 0.439757752748489
"Aldoc" "Snap29" 0.439753707582044
"Aldoc" "Arih2" 0.439746620838861
"Agpat5" "Thap1" 0.439736956031713
"Agpat5" "Gm15122" 0.439723377840302
"Aldoc" "X9630001P10Rik" 0.439712374377501
"Aldoc" "Igkv6.32" 0.439696005234221
"Agpat5" "Mettl6" 0.439692359445014
"Agpat5" "Gm14000" 0.439686754138043
"Agpat5" "Actr1a" 0.439681685434504
"Agpat5" "Slfn14" 0.43967958902717
"Agpat5" "Gm16565" 0.439665346017626
"Agpat5" "Tcf4" 0.439656506154914
"Agpat5" "Stat3" 0.439656490997558
"Aldoc" "Sec61g" 0.439654741235001
"Agpat5" "Nxnl2" 0.439651781340297
"Aldoc" "Icosl" 0.439649325840521
"Agpat5" "Gm6758" 0.439648536822632
"Aldoc" "Gm14022" 0.439647357496354
"Aldoc" "Gm9920" 0.43964202841334
"Agpat5" "Apobec2" 0.439640997009876
"Agpat5" "Pola2" 0.439635440106925
"Agpat5" "Ptch2" 0.439633485566078
"Agpat5" "Hyal6" 0.439631698349256
"Aldoc" "BC048671" 0.439624709789797
"Agpat5" "X9430002A10Rik" 0.439624119641368
"Aldoc" "Sh3tc1" 0.439623179070927
"Agpat5" "Tcp10b" 0.439611850564393
"Agpat5" "Esf1" 0.439610947874152
"Agpat5" "Gm13778" 0.439601767824753
"Aldoc" "A830005F24Rik" 0.439586922493443
"Agpat5" "Gm20694" 0.439586462731973
"Agpat5" "Fgd4" 0.439586355825078
"Aldoc" "Abcb10" 0.439579338294726
"Agpat5" "Gm10748" 0.439578730646673
"Agpat5" "Rasgrp4" 0.439576838046
"Aldoc" "Cyb5d2" 0.439576482600647
"Aldoc" "Shoc2" 0.43957502835433
"Aldoc" "X2810021J22Rik" 0.439572290644638
"Aldoc" "Elovl4" 0.439571675020604
"Aldoc" "Sart3" 0.439568020587296
"Aldoc" "Hsph1" 0.439564161419812
"Aldoc" "Camk4" 0.439555829557423
"Agpat5" "Vtn" 0.439549879351844
"Aldoc" "Gm16574" 0.439534514629723
"Aldoc" "BC006965" 0.43952635376911
"Aldoc" "Oxct2b" 0.439518437337295
"Agpat5" "X2010111I01Rik" 0.439510039740206
"Agpat5" "Dmrtb1" 0.439507323589502
"Agpat5" "Arl6ip1" 0.439504228126117
"Aldoc" "Asb6" 0.439501762221903
"Aldoc" "Zswim4" 0.43949880766979
"Aldoc" "Prdx1" 0.439493878006691
"Aldoc" "Gm7452" 0.439472385509713
"Aldoc" "Clec4b2" 0.439472081527827
"Agpat5" "Gm8566" 0.439469004179626
"Aldoc" "Psma6" 0.439461164251532
"Agpat5" "Gm7599" 0.439461088552382
"Aldoc" "Dlk2" 0.439451063697511
"Aldoc" "Actr5" 0.439447325888895
"Agpat5" "Tslp" 0.439446933077399
"Aldoc" "Gm16537" 0.439445918331206
"Agpat5" "Gm4799" 0.439442888052135
"Aldoc" "Clasp1" 0.439441785956101
"Agpat5" "Galns" 0.439413408052852
"Aldoc" "Amhr2" 0.439410708203092
"Aldoc" "A930005H10Rik" 0.43939975859087
"Agpat5" "Tfpt" 0.439398341403027
"Agpat5" "Lrrc66" 0.439396356325188
"Agpat5" "Pmch" 0.439395273876163
"Agpat5" "Micall1" 0.439389460332079
"Aldoc" "Card11" 0.439375381120104
"Aldoc" "Scn1b" 0.439371731850022
"Agpat5" "Patl2" 0.43936713715049
"Aldoc" "Med10" 0.439346637052142
"Agpat5" "Cd19" 0.439331726063843
"Aldoc" "Gm8116" 0.439327395478786
"Agpat5" "Fam32a" 0.439318923447576
"Aldoc" "Cspg5" 0.439315872694877
"Aldoc" "X1.Mar" 0.43930950025454
"Aldoc" "Rbp3" 0.439307611379021
"Agpat5" "Cntd1" 0.439307049133974
"Agpat5" "Gpr116" 0.439289706808177
"Agpat5" "Fbp2" 0.439288663752759
"Agpat5" "Galnt7" 0.439275191163002
"Agpat5" "Atp2b4" 0.439271786025776
"Agpat5" "X9330151L19Rik" 0.439267776967734
"Agpat5" "Gm11826" 0.439265362890295
"Aldoc" "Gm16278" 0.439252679162956
"Agpat5" "Gm4349" 0.439247231661457
"Aldoc" "X4930564K09Rik" 0.439244457970391
"Aldoc" "Cdkn2d" 0.439236143390034
"Agpat5" "Map10" 0.439231536044293
"Aldoc" "Iws1" 0.439214531844593
"Aldoc" "Pcdh12" 0.439209046073474
"Aldoc" "Tnfaip3" 0.439204527517604
"Aldoc" "Zfp687" 0.439201889951447
"Aldoc" "Dnajc30" 0.439199646194
"Agpat5" "Gm2564" 0.439190038702811
"Aldoc" "Klra2" 0.43917609667968
"Agpat5" "Gm11648" 0.439173735730854
"Agpat5" "Stxbp2" 0.43916561976102
"Agpat5" "Cxadr" 0.439163230861523
"Agpat5" "Ints1" 0.439160138764883
"Agpat5" "Gm2163" 0.43914567442716
"Agpat5" "Gm16751" 0.439142953497026
"Aldoc" "Gm26712" 0.439140591064085
"Aldoc" "Cdh19" 0.439139643694212
"Agpat5" "Gm12781" 0.439138447436577
"Aldoc" "Hist3h2ba" 0.439125270500834
"Aldoc" "Alg1" 0.439125213164117
"Agpat5" "Gm17029" 0.439117219037861
"Aldoc" "Acp2" 0.439111922480323
"Aldoc" "Prss36" 0.439109978476678
"Agpat5" "Gm4202" 0.439107198960929
"Agpat5" "Ly6c1" 0.439106783365289
"Aldoc" "Top3b" 0.439106273419293
"Agpat5" "Gm15372" 0.439095414033294
"Aldoc" "Ephx2" 0.439093078574503
"Aldoc" "Marcks" 0.439080021951662
"Aldoc" "Cdc25a" 0.439075904938343
"Aldoc" "Pias2" 0.439071872190773
"Aldoc" "Cyp4f17" 0.43907109591058
"Agpat5" "Gpr26" 0.439067896431426
"Aldoc" "Cyb561d1" 0.43906682879535
"Agpat5" "Gm7102" 0.439063249832806
"Aldoc" "Ighv5.12" 0.439051158966173
"Aldoc" "Zer1" 0.439047808546115
"Agpat5" "Gm20612" 0.439045859786542
"Agpat5" "Cd300c" 0.439045331939172
"Agpat5" "Kpna4" 0.439035208861685
"Aldoc" "Spryd7" 0.439023211080158
"Agpat5" "Scarna6" 0.439022932889581
"Agpat5" "Rgag4" 0.439021069545894
"Agpat5" "Atp8b4" 0.439020278864649
"Agpat5" "Gm8731" 0.439010200914123
"Agpat5" "Fbxw11" 0.439005885270858
"Aldoc" "Fam25c" 0.439003217325441
"Aldoc" "Lyve1" 0.43899606721764
"Agpat5" "X4930427A07Rik" 0.438977029742946
"Agpat5" "Myct1" 0.438973825715217
"Aldoc" "Gna12" 0.438971643461992
"Aldoc" "Chrna1" 0.438968274434802
"Agpat5" "Cnn3" 0.438966020169131
"Agpat5" "Pick1" 0.438961598046509
"Agpat5" "Gm14325" 0.438957010916271
"Aldoc" "Oacyl" 0.4389478741537
"Aldoc" "Hist1h1e" 0.438944827416891
"Aldoc" "Mup17" 0.438937099833792
"Aldoc" "Mettl24" 0.438937072027343
"Agpat5" "Stab2" 0.438929226227348
"Aldoc" "Cd8b1" 0.438927275892453
"Agpat5" "Mbd3" 0.438901661271225
"Aldoc" "Commd10" 0.438880590139626
"Aldoc" "Syt13" 0.438879394172273
"Aldoc" "Angpt2" 0.438877514292002
"Agpat5" "Morn3" 0.438874298051417
"Agpat5" "Tmem60" 0.438862399672199
"Agpat5" "Pcsk9" 0.438846661352264
"Agpat5" "Zfp750" 0.438844876640386
"Aldoc" "Ide" 0.438839164181726
"Agpat5" "Gatad2a" 0.438836255070651
"Aldoc" "C920009B18Rik" 0.4388337051536
"Aldoc" "Tyr" 0.438823049837542
"Aldoc" "Rpa2" 0.438800019774556
"Aldoc" "Loxl2" 0.438799869653417
"Agpat5" "Galnt4" 0.438797722614895
"Agpat5" "Gm6297" 0.438795301278482
"Agpat5" "Gm26646" 0.438791213931973
"Agpat5" "Sf3b1" 0.438786925810846
"Aldoc" "Mapk7" 0.438786631430786
"Aldoc" "Gm12846" 0.438783332675307
"Agpat5" "Kcna5" 0.438766331640111
"Agpat5" "Olfr16" 0.438760399153048
"Aldoc" "Rab3ip" 0.438758510363165
"Aldoc" "Gm11789" 0.438756940547152
"Aldoc" "Rgma" 0.43875125738487
"Aldoc" "Gm22637" 0.438749272149312
"Agpat5" "Lars" 0.438744072478808
"Aldoc" "Gm15587" 0.438739012352573
"Aldoc" "Zfp81" 0.438729409661105
"Aldoc" "Il21r" 0.438725084132863
"Aldoc" "Cyp46a1" 0.438716216662736
"Agpat5" "Syne2" 0.438715624151983
"Agpat5" "Psd3" 0.438704540280799
"Aldoc" "Gdpd3" 0.438677865155901
"Agpat5" "Trbv29" 0.438677033501737
"Aldoc" "Gm12182" 0.438669047028178
"Agpat5" "Igkv2.116" 0.438664283017407
"Agpat5" "X6330419J24Rik" 0.438659655788887
"Aldoc" "Bbs4" 0.438659063204776
"Agpat5" "Usp51" 0.438658682684567
"Aldoc" "Tnfrsf12a" 0.438654215161919
"Aldoc" "Ltb" 0.438648480675575
"Agpat5" "RP23.387F1.3" 0.438642702815462
"Agpat5" "Dym" 0.438642346558632
"Agpat5" "Itga8" 0.438641776840273
"Aldoc" "Cog6" 0.438633999760204
"Agpat5" "Jup" 0.438630818214468
"Aldoc" "Ano1" 0.438628365358361
"Agpat5" "Trim75" 0.43861974228445
"Agpat5" "Ralgps2" 0.43861187728502
"Agpat5" "Dusp23" 0.438610684147751
"Aldoc" "X2310043M15Rik" 0.438608373969204
"Agpat5" "AA415398" 0.438590289166723
"Agpat5" "Gm13608" 0.438577923591742
"Agpat5" "Tcea1.ps1" 0.438571620283187
"Agpat5" "Pdik1l" 0.438570546430301
"Agpat5" "Ccnt1" 0.438570055443673
"Aldoc" "Cdh2" 0.43856910736864
"Agpat5" "Metazoa_SRP.1" 0.438564871566072
"Agpat5" "Mettl7b" 0.438534321178152
"Agpat5" "Ighv1.64" 0.438528534131954
"Aldoc" "Trim2" 0.438525864069184
"Aldoc" "Gm16166" 0.438521452140956
"Agpat5" "Mfn2" 0.438518250631133
"Agpat5" "Ptp4a3" 0.438518002857257
"Agpat5" "Tmem230" 0.438509657891242
"Agpat5" "F830208F22Rik" 0.438508427814599
"Aldoc" "Dusp10" 0.438504894468726
"Agpat5" "Xcr1" 0.438500695828192
"Aldoc" "Iglv1" 0.4384923216311
"Agpat5" "Rps21" 0.438488026936515
"Aldoc" "Mettl21c" 0.438475467041677
"Aldoc" "Ndufa12" 0.438460767883911
"Aldoc" "Bbs1" 0.438453926725872
"Aldoc" "Spink4" 0.438453010977097
"Aldoc" "Dnah6" 0.438436541255198
"Agpat5" "BC021891" 0.438427545906934
"Aldoc" "Tln1" 0.438417403204695
"Agpat5" "Nfib" 0.438417206276368
"Aldoc" "X2410004B18Rik" 0.438407227912035
"Agpat5" "X2010109I03Rik" 0.438406765470632
"Agpat5" "Wdr18" 0.43840462104095
"Aldoc" "Gusb" 0.438399689312133
"Agpat5" "Cystm1" 0.438375417218788
"Aldoc" "Fbxl5" 0.438359319607993
"Aldoc" "Hmgb3" 0.438343284136133
"Agpat5" "Sftpd" 0.438342036161004
"Agpat5" "Pcmtd1" 0.438339016361738
"Agpat5" "Ccnl1" 0.438337029598615
"Agpat5" "Leap2" 0.438336557160605
"Aldoc" "Scara3" 0.438326132660637
"Agpat5" "Emp2" 0.438307275269995
"Agpat5" "Atp6v1g1" 0.438304991613744
"Aldoc" "Il12a" 0.438300068240098
"Aldoc" "Fmnl2" 0.438294670687734
"Agpat5" "Ncln" 0.438271838232916
"Aldoc" "Gm21811" 0.438269536875967
"Aldoc" "Smarcc2" 0.438269203921625
"Agpat5" "Copg1" 0.438266869789814
"Aldoc" "Spred3" 0.438266118284657
"Aldoc" "Acss1" 0.438264495849915
"Agpat5" "Txlna" 0.438260626906536
"Agpat5" "Gm10699" 0.438257744933659
"Agpat5" "Trpv4" 0.438239374245655
"Agpat5" "B630005N14Rik" 0.438235015381131
"Aldoc" "Wdr81" 0.438227370510358
"Agpat5" "Hsd17b12" 0.438225668305278
"Agpat5" "Dtd1" 0.438224398169875
"Agpat5" "Gm10293" 0.438205541725606
"Aldoc" "Pla2g3" 0.438193240990611
"Agpat5" "N4bp2l1" 0.438192257467505
"Aldoc" "Mtss1l" 0.438188855085887
"Agpat5" "Stard8" 0.438186120267205
"Agpat5" "Gm10134" 0.438180888822983
"Aldoc" "Lmbrd1" 0.438180202561529
"Agpat5" "A330041J22Rik" 0.438169488081028
"Agpat5" "Ercc6l" 0.438166669090723
"Aldoc" "AI427809" 0.438153323924482
"Agpat5" "Gm14319" 0.438147290888822
"Aldoc" "Gm4841" 0.438144572786214
"Aldoc" "Dlg4" 0.438136624846338
"Aldoc" "Cox4i2" 0.438133641795366
"Aldoc" "Gm13408" 0.438120581592944
"Aldoc" "Gm17098" 0.438099781186295
"Agpat5" "Klhl31" 0.438094545835417
"Aldoc" "Mstn" 0.438092569184308
"Aldoc" "Sclt1" 0.438086509120891
"Agpat5" "Slc38a9" 0.438086151376334
"Agpat5" "Fez1" 0.438081787115805
"Aldoc" "Atr" 0.438072040515733
"Agpat5" "Atoh8" 0.438061942848357
"Aldoc" "Nudt5" 0.43805551810744
"Agpat5" "Pdgfra" 0.438036241762023
"Agpat5" "Kit" 0.438028518117135
"Agpat5" "Gm17244" 0.438024244549968
"Agpat5" "Tenm3" 0.438015106268879
"Agpat5" "Kctd13" 0.438004659203369
"Aldoc" "Map4" 0.4380029388542
"Agpat5" "Sumo2" 0.437997776634909
"Aldoc" "X1810041L15Rik" 0.437992396258081
"Aldoc" "Gm19557" 0.437989668249159
"Aldoc" "Rpl23a.ps3" 0.437980437489761
"Aldoc" "Pitpnm1" 0.437965258291585
"Agpat5" "Gm7399" 0.437964707559277
"Aldoc" "Defb1" 0.437951077408429
"Aldoc" "Atf7ip" 0.437951038358515
"Agpat5" "Catsperg1" 0.437940722566297
"Agpat5" "Gm17501" 0.437938428650332
"Aldoc" "Heatr6" 0.437936199251739
"Agpat5" "Pde4d" 0.437930512820893
"Agpat5" "Gm16325" 0.437924567822318
"Aldoc" "Skint3" 0.437919475035225
"Aldoc" "Tradd" 0.437907874042128
"Agpat5" "Kcnh3" 0.437907278953838
"Agpat5" "Cnppd1" 0.437906511681893
"Aldoc" "Gm23639" 0.437904044970366
"Agpat5" "Etl4" 0.437900874748028
"Aldoc" "Gm12669" 0.43789312900603
"Aldoc" "Klf10" 0.437885377239438
"Aldoc" "Pars2" 0.437885117122312
"Agpat5" "Ngef" 0.437881402658829
"Agpat5" "Slc25a22" 0.437869120304057
"Agpat5" "Anp32b" 0.437867617485487
"Agpat5" "Csnk1d" 0.437859064755622
"Aldoc" "Samd1" 0.437859008518065
"Aldoc" "Zyx" 0.43785376959475
"Aldoc" "Aes" 0.437851481762778
"Agpat5" "Sae1" 0.437841236566558
"Agpat5" "Slc10a2" 0.437834559703174
"Aldoc" "Arnt2" 0.437823794641993
"Aldoc" "Fabp4" 0.437823464075282
"Agpat5" "Trmu" 0.437820420706042
"Aldoc" "Zfp605" 0.437818850963133
"Agpat5" "Gm14448" 0.437817299564734
"Agpat5" "Mki67" 0.437804565704968
"Agpat5" "Rbpsuh.rs3" 0.437796329051468
"Agpat5" "Tas2r135" 0.437796132117719
"Agpat5" "Fanca" 0.437792191641423
"Aldoc" "Gm5903" 0.437790097689545
"Aldoc" "Slc29a4" 0.437778804687305
"Aldoc" "Ube2n" 0.43777360788862
"Aldoc" "Rps19.ps3" 0.437767461773586
"Aldoc" "Acsl1" 0.437758086009131
"Agpat5" "Gm22625" 0.437746342164086
"Agpat5" "A930011G23Rik" 0.437744561193096
"Aldoc" "Apip" 0.437742399007522
"Aldoc" "Gps1" 0.437738805962191
"Aldoc" "Gucy1b3" 0.437727471943477
"Aldoc" "Zfp938" 0.437713981383322
"Aldoc" "D10Bwg1379e" 0.437713351371007
"Agpat5" "Mpp3" 0.437707030143153
"Agpat5" "Gpx2.ps1" 0.437706873891737
"Aldoc" "Pik3cd" 0.437693092539108
"Aldoc" "X9230105E05Rik" 0.437688531444496
"Aldoc" "Rtkn" 0.437688361848382
"Aldoc" "Ccdc114" 0.437663183794571
"Agpat5" "RP24.242F4.8" 0.4376345117842
"Aldoc" "Laptm4b" 0.437627015904656
"Aldoc" "Gm26823" 0.437619691814112
"Agpat5" "RP23.292F17.1" 0.437611988926952
"Agpat5" "Shroom4" 0.437601998194615
"Agpat5" "Fam3b" 0.437595510252286
"Agpat5" "Sh3d21" 0.437594241880059
"Aldoc" "Gm20603" 0.43757773416512
"Agpat5" "X9430093N23Rik" 0.437571537847295
"Agpat5" "B230369F24Rik" 0.437566598531636
"Agpat5" "Gm14079" 0.437565992904363
"Aldoc" "Gins1" 0.437550219361948
"Aldoc" "Tap2" 0.437534854651444
"Aldoc" "Opn1sw" 0.43752520218392
"Aldoc" "Mup.ps2" 0.437523052513172
"Aldoc" "Frmd5" 0.437522682351958
"Aldoc" "Rgs18" 0.437522080163384
"Agpat5" "Nop56" 0.437519080034418
"Agpat5" "Dgat2" 0.437501539571117
"Agpat5" "Tmem181b.ps.1" 0.43749240865272
"Aldoc" "Gm1966" 0.437479275661287
"Aldoc" "Rpl31.ps10" 0.437442014763888
"Aldoc" "Sfrp1" 0.437440362991606
"Agpat5" "Fam47e" 0.437436151237509
"Agpat5" "Hist1h3e" 0.43742393053542
"Aldoc" "Acy3" 0.437414594149472
"Aldoc" "Igkv17.127" 0.4374102132878
"Aldoc" "Gm10369" 0.43740485444026
"Agpat5" "Mrps36" 0.437403035806415
"Agpat5" "Zfp9" 0.437401186497568
"Agpat5" "Extl3" 0.437400396781702
"Agpat5" "Mrvi1" 0.437395334319441
"Agpat5" "Mipep" 0.437394493176863
"Aldoc" "Amacr" 0.437390330871802
"Agpat5" "Mrpl22" 0.437390200755655
"Aldoc" "Fam3a" 0.437389439447227
"Aldoc" "Gm15676" 0.437384265379893
"Aldoc" "Gm12265" 0.437379941764071
"Agpat5" "Phip" 0.437379904104192
"Agpat5" "Chrdl2" 0.437377811234553
"Aldoc" "Ran" 0.437357896863554
"Agpat5" "Mgll" 0.43734630585209
"Aldoc" "Pim1" 0.437339821306087
"Agpat5" "Gm6311" 0.437332530801682
"Agpat5" "Gm13844" 0.437325792126788
"Aldoc" "Cdan1" 0.437316670507117
"Agpat5" "Fam173a" 0.437313537846685
"Aldoc" "Prrx2" 0.437299735011477
"Aldoc" "Cadm3" 0.437296351209557
"Agpat5" "Gm20522" 0.437289544472871
"Agpat5" "Hddc3" 0.437287454159751
"Aldoc" "Gm16568" 0.437285926095141
"Agpat5" "Hist1h2bc" 0.437279674658592
"Agpat5" "Ribc1" 0.437276819406192
"Agpat5" "Dock7" 0.437266389070516
"Agpat5" "Dnah7a" 0.437263883201696
"Agpat5" "Nfs1" 0.437254620158976
"Aldoc" "Setmar" 0.437249554840741
"Agpat5" "Gm23250" 0.437249466972565
"Agpat5" "Ccnyl1" 0.437243053276469
"Aldoc" "Gm20627" 0.437239092035362
"Agpat5" "Zfp955a" 0.43723866570104
"Aldoc" "Gm12411" 0.437234438275856
"Aldoc" "Gm5466" 0.437228363201578
"Aldoc" "Mvp" 0.437227529901467
"Aldoc" "Srcin1" 0.437226750853976
"Agpat5" "Arfrp1" 0.437222286592626
"Aldoc" "Stc2" 0.437218067219005
"Aldoc" "Gm16712" 0.437216038041389
"Agpat5" "E230008N13Rik" 0.437215682803296
"Agpat5" "Fndc3c1" 0.437207583834187
"Agpat5" "Gc" 0.437191655208111
"Aldoc" "Mylk" 0.437172990157147
"Agpat5" "Usp32" 0.437169865729295
"Agpat5" "X6330408A02Rik" 0.437161616525833
"Agpat5" "Rasgrp3" 0.437161142816072
"Aldoc" "Mtap" 0.437160131040043
"Agpat5" "Abhd11" 0.437145941882575
"Aldoc" "X1300002E11Rik" 0.437143548373668
"Aldoc" "Hes7" 0.437139289882065
"Agpat5" "Irgq" 0.437137657897647
"Aldoc" "Fam115c" 0.437135447133136
"Aldoc" "Selt" 0.437133066488186
"Aldoc" "Angptl6" 0.437131248776469
"Agpat5" "Zmym4" 0.437127814433672
"Aldoc" "Ppp2ca" 0.437123995228835
"Aldoc" "Trappc13" 0.437123475110643
"Aldoc" "Gatad2b" 0.43711679377696
"Agpat5" "Rasgrp2" 0.437114083131807
"Aldoc" "D2hgdh" 0.437099386160975
"Aldoc" "Hnrnpc" 0.437096783945558
"Agpat5" "Gm10819" 0.437084786218906
"Aldoc" "Kti12" 0.43707953912831
"Aldoc" "Sft2d3" 0.437078003721676
"Agpat5" "Klhl22" 0.437070281164128
"Agpat5" "Ppp4r1l.ps" 0.43706520397365
"Agpat5" "Ifi44l" 0.437063776929885
"Agpat5" "Atp4a" 0.437056319011593
"Agpat5" "Yipf6" 0.437050034456282
"Agpat5" "Trim3" 0.437038167776198
"Agpat5" "Atp6v0a2" 0.437034380199892
"Aldoc" "Ethe1" 0.437031063669242
"Aldoc" "Galnt15" 0.437021828073211
"Agpat5" "Cyp11a1" 0.437012812059006
"Aldoc" "Vit" 0.437002283105049
"Agpat5" "Tpr" 0.437000108967922
"Aldoc" "Agpat4" 0.436991419925533
"Aldoc" "Letm1" 0.436987864213156
"Aldoc" "Tbl1x" 0.436984481973881
"Aldoc" "Gm15501" 0.43697618642542
"Agpat5" "Hnrnpa3" 0.436967885904305
"Aldoc" "Gm21982" 0.436964216815767
"Aldoc" "Il27" 0.436956459401681
"Aldoc" "X4930520O04Rik" 0.436946983173378
"Aldoc" "X2010001A14Rik" 0.436944117071294
"Agpat5" "Nrxn2" 0.436927307490504
"Aldoc" "Slc9a7" 0.43692418174586
"Aldoc" "Rbms2" 0.436918050346963
"Aldoc" "Rrp15" 0.436914246061055
"Agpat5" "Clk4" 0.436902867512458
"Agpat5" "Ppp1r2.ps4" 0.436883269261718
"Agpat5" "Rpl23a" 0.43687373100203
"Aldoc" "Etohi1" 0.436866962634824
"Aldoc" "Ccdc86" 0.436864344942379
"Agpat5" "X4931408C20Rik" 0.43686337917541
"Agpat5" "Dsn1" 0.436852975734222
"Aldoc" "Gm12774" 0.436835798709958
"Aldoc" "Tubb2a" 0.436831288864225
